Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,,
Ywhaq,GO:0005737,MGI:MGI:4834177|GO_REF:0000119,ISO,UniProtKB:P27348,C,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20080307,MGI,,,
Ywhaq,GO:0032991,MGI:MGI:4417868|GO_REF:0000096,ISO,RGD:3979,C,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20090518,MGI,,,
Ywhaq,GO:0034766,MGI:MGI:4417868|GO_REF:0000096,ISO,RGD:3979,P,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20150211,MGI,,,
Ywhaq,GO:0042802,MGI:MGI:4834177|GO_REF:0000119,ISO,UniProtKB:P27348,F,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20240203,MGI,,,
Ywhaq,GO:0044325,MGI:MGI:4417868|GO_REF:0000096,ISO,RGD:3979,F,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20150211,MGI,,,
Ywhaq,GO:0045202,MGI:MGI:4417868|GO_REF:0000096,ISO,RGD:3979,C,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20220928,MGI,,,
Ywhaq,GO:0045892,MGI:MGI:4834177|GO_REF:0000119,ISO,UniProtKB:P27348,P,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20080307,MGI,,,
Ywhaq,GO:0071889,MGI:MGI:4417868|GO_REF:0000096,ISO,RGD:3979,F,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20110510,MGI,,,
Ywhaq,GO:0005829,Reactome:R-MMU-1445145,TAS,,C,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20110713,Reactome,,,
Ywhaq,GO:0005829,Reactome:R-MMU-1454713,TAS,,C,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,14-3-3 tau|14-3-3 theta|2700028P07Rik,protein_coding_gene,NCBITaxon:10090,20110713,Reactome,,,
